Date,Open,High,Low,Close,Adj. Close,Volume
"Apr 25, 2025","1,475.50","1,501.70","1,463.50","1,480.20","1,459.66","8,329,979"
"Apr 24, 2025","1,469.90","1,482.90","1,461.50","1,471.40","1,450.98","7,114,292"
"Apr 23, 2025","1,446.00","1,487.80","1,439.60","1,474.90","1,454.44","11,136,642"
"Apr 22, 2025","1,440.00","1,440.00","1,419.30","1,422.80","1,403.06","9,399,738"
"Apr 21, 2025","1,410.00","1,471.80","1,410.00","1,451.00","1,430.87","15,648,970"
"Apr 17, 2025","1,398.00","1,429.80","1,378.30","1,419.50","1,399.80","14,264,227"
"Apr 16, 2025","1,425.00","1,427.50","1,396.80","1,413.10","1,393.49","12,022,740"
"Apr 15, 2025","1,445.60","1,447.70","1,409.00","1,426.00","1,406.21","10,178,530"
"Apr 11, 2025","1,411.25","1,438.80","1,397.05","1,409.45","1,389.89","12,567,440"
"Apr 9, 2025","1,405.05","1,409.45","1,381.90","1,403.70","1,384.22","8,546,854"
"Apr 8, 2025","1,431.00","1,456.50","1,415.00","1,428.80","1,408.98","12,805,001"
"Apr 7, 2025","1,352.00","1,405.90","1,307.00","1,396.75","1,377.37","21,715,252"
"Apr 4, 2025","1,460.50","1,472.00","1,448.00","1,451.65","1,431.51","9,590,254"
"Apr 3, 2025","1,534.65","1,534.65","1,485.05","1,496.50","1,475.74","10,459,504"
"Apr 2, 2025","1,535.20","1,555.65","1,535.20","1,550.15","1,528.64","6,193,478"
"Apr 1, 2025","1,539.25","1,547.40","1,517.85","1,526.50","1,505.32","12,680,733"
"Mar 28, 2025","1,590.00","1,598.45","1,560.00","1,570.65","1,548.86","6,799,047"
"Mar 27, 2025","1,595.55","1,619.95","1,586.00","1,603.55","1,581.30","9,426,573"
"Mar 26, 2025","1,626.00","1,637.75","1,595.00","1,599.45","1,577.26","6,651,302"
"Mar 25, 2025","1,605.00","1,636.15","1,605.00","1,628.45","1,605.86","9,890,140"
"Mar 24, 2025","1,597.95","1,607.10","1,572.70","1,592.75","1,570.65","8,857,726"
"Mar 21, 2025","1,577.95","1,603.90","1,563.65","1,592.55","1,570.45","10,074,677"
"Mar 20, 2025","1,592.00","1,631.90","1,592.00","1,615.55","1,593.13","7,186,750"
