Date,Open,High,Low,Close,Adj. Close,Volume
"Feb 11, 2025","1,264.55","1,264.55","1,230.10","1,234.85","1,229.94","8,859,714"
"Feb 10, 2025","1,264.50","1,266.50","1,245.55","1,253.65","1,248.66","6,970,972"
"Feb 7, 2025","1,276.15","1,283.70","1,262.00","1,266.70","1,261.66","8,764,283"
"Feb 6, 2025","1,273.70","1,288.00","1,270.35","1,281.55","1,276.45","9,956,001"
"Feb 5, 2025","1,282.65","1,290.50","1,276.70","1,278.20","1,273.12","10,112,028"
"Feb 4, 2025","1,248.05","1,288.80","1,246.60","1,285.20","1,280.09","16,691,069"
"Feb 3, 2025","1,251.00","1,256.00","1,237.55","1,245.90","1,240.94","9,252,345"
"Feb 1, 2025","1,265.10","1,270.55","1,241.00","1,264.60","1,259.57","7,118,453"
"Jan 31, 2025","1,255.85","1,267.00","1,249.00","1,265.10","1,260.07","6,584,612"
"Jan 30, 2025","1,235.55","1,257.00","1,232.40","1,253.05","1,248.07","9,269,259"
"Jan 29, 2025","1,236.00","1,242.75","1,228.05","1,235.50","1,230.59","5,928,156"
"Jan 28, 2025","1,238.00","1,244.75","1,218.50","1,234.40","1,229.49","10,568,025"
"Jan 27, 2025","1,239.10","1,240.45","1,220.00","1,229.35","1,224.46","9,536,019"
"Jan 24, 2025","1,266.00","1,273.00","1,243.50","1,246.30","1,241.34","14,235,970"
"Jan 23, 2025","1,270.00","1,277.35","1,261.60","1,263.65","1,258.62","8,720,682"
"Jan 22, 2025","1,278.30","1,282.90","1,268.70","1,277.10","1,272.02","10,273,590"
"Jan 21, 2025","1,310.50","1,313.00","1,270.20","1,273.70","1,268.63","14,562,976"
"Jan 20, 2025","1,316.00","1,316.00","1,300.25","1,305.45","1,300.26","14,040,244"
"Jan 17, 2025","1,322.25","1,326.00","1,285.00","1,302.35","1,297.17","29,366,277"
"Jan 16, 2025","1,258.90","1,275.00","1,251.30","1,266.45","1,261.41","14,117,603"
"Jan 15, 2025","1,244.95","1,257.00","1,241.85","1,252.20","1,247.22","9,578,856"
"Jan 14, 2025","1,244.10","1,253.35","1,227.25","1,238.75","1,233.82","13,095,266"
"Jan 13, 2025","1,230.00","1,245.25","1,226.40","1,239.85","1,234.92","13,764,861"
"Jan 10, 2025","1,253.85","1,256.75","1,236.00","1,241.90","1,236.96","8,120,332"
"Jan 9, 2025","1,267.00","1,269.75","1,248.05","1,254.75","1,249.76","12,794,704"
"Jan 8, 2025","1,249.00","1,271.05","1,245.35","1,265.50","1,260.47","19,346,579"
"Jan 7, 2025","1,222.00","1,244.50","1,221.25","1,240.85","1,235.91","10,070,505"
"Jan 6, 2025","1,253.95","1,262.00","1,215.00","1,218.00","1,213.15","14,816,766"
"Jan 3, 2025","1,243.90","1,262.05","1,235.50","1,251.15","1,246.17","15,521,102"
