Date,Open,High,Low,Close,Adj. Close,Volume
"Dec 18, 2024","1,325.25","1,334.95","1,307.45","1,314.15","1,304.09","8,510,595"
"Dec 17, 2024","1,342.00","1,348.10","1,326.05","1,333.75","1,323.54","9,879,257"
"Dec 16, 2024","1,344.90","1,350.45","1,340.05","1,346.10","1,335.79","9,071,006"
"Dec 13, 2024","1,325.35","1,347.15","1,313.50","1,344.90","1,334.60","13,536,684"
"Dec 12, 2024","1,321.55","1,338.75","1,321.55","1,329.25","1,319.07","9,076,896"
"Dec 11, 2024","1,324.70","1,331.25","1,316.00","1,327.50","1,317.34","8,138,066"
"Dec 10, 2024","1,319.00","1,332.00","1,315.25","1,330.45","1,320.26","8,218,214"
"Dec 9, 2024","1,322.10","1,329.05","1,320.25","1,322.30","1,312.18","8,000,764"
"Dec 6, 2024","1,342.50","1,347.10","1,326.70","1,328.75","1,318.58","8,942,672"
"Dec 5, 2024","1,316.25","1,342.90","1,308.60","1,336.50","1,326.27","19,210,697"
"Dec 4, 2024","1,302.60","1,320.00","1,301.70","1,316.05","1,305.97","11,570,281"
"Dec 3, 2024","1,303.95","1,312.80","1,296.10","1,308.40","1,298.38","11,509,276"
"Dec 2, 2024","1,299.90","1,310.55","1,289.15","1,304.65","1,294.66","9,626,400"
"Nov 29, 2024","1,283.10","1,303.25","1,283.10","1,300.10","1,290.15","11,397,228"
"Nov 28, 2024","1,301.05","1,310.50","1,282.30","1,286.35","1,276.50","22,803,745"
"Nov 27, 2024","1,298.50","1,310.85","1,297.85","1,300.70","1,290.74","21,938,082"
"Nov 26, 2024","1,310.60","1,314.25","1,302.45","1,304.95","1,294.96","7,646,955"
"Nov 25, 2024","1,296.00","1,311.20","1,290.00","1,300.95","1,290.99","22,717,581"
"Nov 22, 2024","1,258.00","1,281.40","1,256.00","1,278.05","1,268.26","11,604,338"
"Nov 21, 2024","1,248.55","1,256.90","1,232.55","1,250.55","1,240.97","9,593,870"
"Nov 19, 2024","1,257.05","1,261.00","1,240.85","1,249.10","1,239.54","11,537,317"
